get_time_scale	8019a0e0	32
dump_disp_list	8019a100	136
gd_sin_d	8019a44c	64
gd_cos_d	8019a48c	64
gd_sqrt_d	8019a4cc	120
stub_renderer_1	8019a544	40
gd_printf	8019a56c	1488
gd_exit	8019ab3c	56
gd_free	8019ab74	76
gd_allocblock	8019abc0	248
gd_malloc	8019acb8	208
gd_malloc_perm	8019ad88	56
gd_malloc_temp	8019adc0	56
Unknown8019BC88	8019adf8	76
Unknown8019BCD4	8019ae44	56
draw_indexed_dl	8019ae7c	188
branch_cur_dl_to_num	8019af38	120
get_dl_gfx	8019afb0	48
setup_stars	8019afe0	656
setup_timers	8019b270	368
Unknown8019C270	8019b3e0	24
Unknown8019C288	8019b3f8	80
gd_add_to_heap	8019b448	56
gdm_init	8019b480	156
gdm_setup	8019b51c	156
stub_renderer_2	8019b5b8	20
print_gdm_stats	8019b5cc	84
make_view_withgrp	8019b620	148
gdm_maketestdl	8019b6b4	420
set_time_scale	8019b858	24
Unknown8019C840	8019b870	52
gd_vblank	8019b8a4	188
gd_copy_p1_contpad	8019b960	152
gd_sfx_to_play	8019b9f8	48
gdm_gettestdl	8019ba28	912
gdm_getpos	8019bdb8	180
fatal_no_dl_mem	8019bf48	44
alloc_displaylist	8019bf74	216
cpy_remaining_gddl	8019c04c	244
create_child_gdl	8019c140	88
new_gd_dl	8019c198	592
gd_rsp_init	8019c3e8	116
gd_rdp_init	8019c45c	116
gd_draw_rect	8019c4d0	936
gd_draw_border_rect	8019c878	3056
gd_dl_set_fill	8019d468	748
gd_dl_set_z_buffer_area	8019d754	92
gd_set_color_fb	8019d7b0	284
reset_cur_dl_indices	8019d8cc	160
begin_gddl	8019d96c	120
stash_current_gddl	8019d9e4	32
pop_gddl_stash	8019da04	32
gd_startdisplist	8019da24	336
gd_enddlsplist	8019db74	104
gd_enddlsplist_parent	8019dbdc	352
Unknown8019EBCC	8019dd3c	60
new_gddl_from	8019dd78	128
Unknown8019EC88	8019ddf8	108
mat4_to_mtx	8019de64	376
gd_dl_mul_matrix	8019dfdc	168
gd_dl_load_matrix	8019e084	172
gd_dl_load_identity_matrix	8019e130	108
gd_dl_push_matrix	8019e19c	108
gd_dl_pop_matrix	8019e208	76
gd_dl_mul_trans_matrix	8019e254	184
gd_dl_load_trans_matrix	8019e30c	188
gd_dl_scale	8019e3c8	108
func_8019F2C4	8019e434	84
gd_dl_lookat	8019e488	1728
check_tri_display	8019eb48	136
gd_dl_make_vertex	8019ebd0	1168
func_8019FEF0	8019f060	100
gd_dl_make_triangle	8019f0c4	228
func_801A0038	8019f1a8	56
gd_dl_flush_vertices	8019f1e0	380
set_render_alpha	8019f428	108
set_light_id	8019f494	24
set_light_num	8019f4ac	24
create_mtl_gddl	8019f4c4	244
branch_to_gddl	8019f5b8	48
gd_dl_hilite	8019f5e8	1012
gd_dl_material_lighting	8019f9dc	3452
set_Vtx_norm_buf_1	801a0758	220
set_Vtx_norm_buf_2	801a0834	236
set_gd_mtx_parameters	801a0920	92
Unknown801A1B30	801a0ca0	832
Unknown801A1E70	801a0fe0	1184
gd_set_one_cycle	801a1480	80
stub_renderer_3	801a14d0	20
gddl_is_loading_stub_dl	801a14e4	20
gddl_is_loading_shine_dl	801a14f8	192
start_view_dl	801a15b8	1020
parse_p1_controller	801a19b4	2568
stub_renderer_4	801a23bc	168
Unknown801A32F4	801a2464	48
func_801A3324	801a2494	76
func_801A3370	801a24e0	136
Unknown801A33F8	801a2568	132
Unknown801A347C	801a25ec	100
border_active_view	801a2650	148
gd_shading	801a26e4	104
gd_getproperty	801a274c	108
gd_setproperty	801a27b8	1176
stub_renderer_5	801a2c50	16
gd_create_ortho_matrix	801a2c60	416
gd_create_perspective_matrix	801a2e00	468
setup_view_buffers	801a2fd4	1228
gd_init_controllers	801a34a0	180
stub_renderer_6	801a3554	20
defpup	801a3568	32
menu_cb_control_type	801a3588	20
menu_cb_recalibrate_controller	801a359c	20
func_801A4438	801a35b0	104
gd_gentexture	801a3618	324
load_texture_from_file	801a375c	468
Unknown801A47B8	801a3930	44
