make_grabber_joint	8018e808	224
func_8018F328	8018e8e8	420
func_8018F4CC	8018ea8c	84
func_8018F520	8018eae0	892
func_8018F89C	8018ee5c	460
func_8018FA68	8018f028	96
set_skin_weight	8018f088	144
func_8018FB58	8018f118	332
add_joint2bone	8018f264	248
make_bone	8018f35c	376
stub_joints_1	8018f4d4	20
func_8018FF28	8018f4e8	96
print_some_spaces	8018f548	96
func_8018FFE8	8018f5a8	384
func_80190168	8018f728	640
func_801903E8	8018f9a8	396
func_80190574	8018fb34	1088
func_801909B4	8018ff74	108
func_80190A20	8018ffe0	308
func_80190B54	80190114	788
func_80190E68	80190428	212
func_80190F3C	801904fc	620
func_801911A8	80190768	120
func_80191220	801907e0	416
func_801913C0	80190980	48
func_801913F0	801909b0	264
stub_joints_2	80190ab8	20
func_8019150C	80190acc	248
reset_joint	80190bc4	544
func_80191824	80190de4	208
func_801918F4	80190eb4	296
func_80191A1C	80190fdc	476
func_80191BF8	801911b8	360
func_80191D60	80191320	244
func_80191E54	80191414	52
func_80191E88	80191448	96
reset_joint_counts	801914a8	40
compute_net_bounding_box	801914d0	436
reset_net	80191684	464
func_80192294	80191854	104
func_801922FC	801918bc	184
make_net	80191974	372
func_80192528	80191ae8	380
collision_something_801926A4	80191c64	1068
func_80192AD0	80192090	396
move_bonesnet	8019221c	112
func_80192CCC	8019228c	716
convert_gd_verts_to_Vn	80192558	844
convert_gd_verts_to_Vtx	801928a4	280
convert_net_verts	801929bc	212
move_net	80192b5c	296
move_nets	80192c84	120
func_8019373C	80192cfc	268
func_80193848	80192e08	116
gd_print_net	80192e7c	596
reset_net_count	801930d0	24
gd_sqrt_f	801930f0	56
gd_mat4f_lookat	80193128	1524
gd_scale_mat4f_by_vec3f	8019371c	196
gd_rot_mat_about_vec	801937e0	196
gd_add_vec3f_to_mat4f_offset	801938a4	116
gd_create_origin_lookat	80193918	976
gd_clamp_f32	80193ce8	72
gd_clamp_vec3f	80193d30	272
gd_rot_2d_vec	80193e40	268
gd_rot_mat_about_row	80193f4c	200
gd_absrot_mat4	80194014	324
gd_vec3f_magnitude	80194158	92
gd_normalize_vec3f	801941b4	288
gd_cross_vec3f	801942d4	164
gd_dot_vec3f	80194378	68
gd_invert_elements_mat4f	801943bc	128
gd_inverse_mat4f	8019443c	276
gd_adjunct_mat4f	80194550	1512
gd_mat4f_det	80194b38	716
gd_3x3_det	80194e04	200
gd_2x2_det	80194ecc	68
gd_create_neg_vec_zero_first_mat_row	80194f10	144
gd_broken_quat_to_vec3f	80194fa0	292
gd_quat_rotation	801950c4	372
gd_shift_mat_up	80195238	288
gd_create_quat_rot_mat	80195358	572
gd_create_rot_matrix	80195594	544
gd_create_rot_mat_angular	801957b4	140
gd_set_identity_mat4	80195840	224
gd_copy_mat4f	80195920	208
gd_rotate_and_translate_vec3f	801959f0	272
gd_mat4f_mult_vec3f	80195b00	212
gd_mult_mat4f	80195bd4	2424
gd_print_vec	8019654c	28
gd_print_bounding_box	80196568	28
gd_print_mtx	80196584	164
gd_print_quat	80196628	136
gd_rot_mat_offset	801966b0	392
func_80197280	80196840	64
calc_face_normal	80196880	588
gd_make_vertex	80196acc	280
make_face_with_colour	80196be4	172
make_face_with_material	80196c90	108
add_4_vertices_to_face	80196cfc	136
add_3_vtx_to_face	80196d84	120
make_shape	80196dfc	408
clear_buf_to_cr	80196f94	48
get_current_buf_char	80196fc4	44
get_and_advance_buf	80196ff0	100
load_next_line_into_buf	80197054	128
is_line_end	801970d4	56
is_white_space	8019710c	56
scan_to_next_non_whitespace	80197144	236
is_next_buf_word	80197230	224
getfloat	80197310	408
getint	801974a8	384
Unknown80198068	80197628	20
func_8019807C	8019763c	108
func_801980E8	801976a8	108
Unknown80198154	80197714	48
Unknown80198184	80197744	108
scale_obj_position	801977b0	200
translate_obj_position	80197878	148
scale_verts_in_shape	8019790c	136
translate_verts_in_shape	80197994	112
Unknown80198444	80197a04	224
Unknown80198524	80197ae4	196
Unknown801985E8	80197ba8	284
get_3DG1_shape	80197cc4	1276
get_OBJ_shape	801981c0	912
group_faces_in_mtl_grp	80198550	292
find_or_add_new_mtl	80198674	316
read_ARK_shape	801987b0	1136
get_shape_from_file	80198c20	328
make_grid_shape	80198d68	1692
Unknown80199E44	80199404	68
Unknown80199E88	80199448	92
make_netfromshape	801994a4	188
animate_mario_head_gameover	80199560	200
animate_mario_head_normal	80199628	784
load_mario_head	80199938	1856
load_shapes2	8019a078	224
Unknown8019AB98	8019a158	556
Unknown8019ADC4	8019a384	256
