# kind	path	size	ROM location (MIO0 block offset and offset in it, or file offset)
texture	levels/menu/main_menu_seg7.0AE08.ia8.inc.c	64	[2625456, 44552]
texture	levels/menu/main_menu_seg7.0AE48.ia8.inc.c	64	[2625456, 44616]
texture	levels/menu/main_menu_seg7.0AE88.ia8.inc.c	64	[2625456, 44680]
texture	levels/menu/main_menu_seg7.0AEC8.ia8.inc.c	64	[2625456, 44744]
texture	levels/menu/main_menu_seg7.0AF08.ia8.inc.c	64	[2625456, 44808]
texture	levels/menu/main_menu_seg7.0AF48.ia8.inc.c	64	[2625456, 44872]
texture	levels/menu/main_menu_seg7.0AF88.ia8.inc.c	64	[2625456, 44936]
texture	levels/menu/main_menu_seg7.0AFC8.ia8.inc.c	64	[2625456, 45000]
texture	levels/menu/main_menu_seg7.0B008.ia8.inc.c	64	[2625456, 45064]
texture	levels/menu/main_menu_seg7.0B048.ia8.inc.c	64	[2625456, 45128]
texture	levels/menu/main_menu_seg7.0B088.ia8.inc.c	64	[2625456, 45192]
texture	levels/menu/main_menu_seg7.0B0C8.ia8.inc.c	64	[2625456, 45256]
texture	levels/menu/main_menu_seg7.0B108.ia8.inc.c	64	[2625456, 45320]
texture	levels/menu/main_menu_seg7.0B148.ia8.inc.c	64	[2625456, 45384]
texture	levels/menu/main_menu_seg7.0B188.ia8.inc.c	64	[2625456, 45448]
texture	levels/menu/main_menu_seg7.0B1C8.ia8.inc.c	64	[2625456, 45512]
texture	levels/menu/main_menu_seg7.0B208.ia8.inc.c	64	[2625456, 45576]
texture	levels/menu/main_menu_seg7.0B248.ia8.inc.c	64	[2625456, 45640]
texture	levels/menu/main_menu_seg7.0B288.ia8.inc.c	64	[2625456, 45704]
texture	levels/menu/main_menu_seg7.0B2C8.ia8.inc.c	64	[2625456, 45768]
texture	levels/menu/main_menu_seg7.0B308.ia8.inc.c	64	[2625456, 45832]
texture	levels/menu/main_menu_seg7.0B348.ia8.inc.c	64	[2625456, 45896]
texture	levels/menu/main_menu_seg7.0B388.ia8.inc.c	64	[2625456, 45960]
texture	levels/menu/main_menu_seg7.0B3C8.ia8.inc.c	64	[2625456, 46024]
texture	levels/menu/main_menu_seg7.0B408.ia8.inc.c	64	[2625456, 46088]
texture	levels/menu/main_menu_seg7.0B448.ia8.inc.c	64	[2625456, 46152]
texture	levels/menu/main_menu_seg7.0B488.ia8.inc.c	64	[2625456, 46216]
texture	levels/menu/main_menu_seg7.0B4C8.ia8.inc.c	64	[2625456, 46280]
texture	levels/menu/main_menu_seg7.0B508.ia8.inc.c	64	[2625456, 46344]
texture	levels/menu/main_menu_seg7.0B548.ia8.inc.c	64	[2625456, 46408]
texture	levels/menu/main_menu_seg7.0B588.ia8.inc.c	64	[2625456, 46472]
texture	levels/menu/main_menu_seg7.0B5C8.ia8.inc.c	64	[2625456, 46536]
texture	levels/menu/main_menu_seg7.0B608.ia8.inc.c	64	[2625456, 46600]
texture	levels/menu/main_menu_seg7.0B648.ia8.inc.c	64	[2625456, 46664]
texture	levels/menu/main_menu_seg7.0B688.ia8.inc.c	64	[2625456, 46728]
texture	levels/menu/main_menu_seg7.0B6C8.ia8.inc.c	64	[2625456, 46792]
texture	levels/menu/main_menu_seg7.0B708.ia8.inc.c	64	[2625456, 46856]
texture	levels/menu/main_menu_seg7.0B748.ia8.inc.c	64	[2625456, 46920]
texture	levels/menu/main_menu_seg7.0B788.ia8.inc.c	64	[2625456, 46984]
texture	levels/menu/main_menu_seg7.0B7C8.ia8.inc.c	64	[2625456, 47048]
texture	levels/menu/main_menu_seg7.0B808.ia8.inc.c	64	[2625456, 47112]
texture	levels/menu/main_menu_seg7.0B848.ia8.inc.c	64	[2625456, 47176]
texture	levels/menu/main_menu_seg7.0B888.ia8.inc.c	64	[2625456, 47240]
texture	levels/menu/main_menu_seg7.0B8C8.ia8.inc.c	64	[2625456, 47304]
texture	levels/menu/main_menu_seg7.0B908.ia8.inc.c	64	[2625456, 47368]
texture	levels/menu/main_menu_seg7.0B948.ia8.inc.c	64	[2625456, 47432]
texture	levels/menu/main_menu_seg7.0B988.ia8.inc.c	64	[2625456, 47496]
texture	levels/menu/main_menu_seg7.0B9C8.ia8.inc.c	64	[2625456, 47560]
texture	levels/menu/main_menu_seg7.0BA08.ia8.inc.c	64	[2625456, 47624]
texture	levels/menu/main_menu_seg7.0BA48.ia8.inc.c	64	[2625456, 47688]
texture	levels/menu/main_menu_seg7.0BA88.ia8.inc.c	64	[2625456, 47752]
texture	levels/menu/main_menu_seg7.0BAC8.ia8.inc.c	64	[2625456, 47816]
texture	levels/menu/main_menu_seg7.0BB08.ia8.inc.c	64	[2625456, 47880]
texture	levels/menu/main_menu_seg7.0BB48.ia8.inc.c	64	[2625456, 47944]
texture	levels/menu/main_menu_seg7.0BB88.ia8.inc.c	64	[2625456, 48008]
texture	levels/menu/main_menu_seg7.0BBC8.ia8.inc.c	64	[2625456, 48072]
texture	levels/menu/main_menu_seg7.0BC08.ia8.inc.c	64	[2625456, 48136]
texture	levels/menu/main_menu_seg7.0BC48.ia8.inc.c	64	[2625456, 48200]
texture	levels/menu/main_menu_seg7.0BC88.ia8.inc.c	64	[2625456, 48264]
texture	levels/menu/main_menu_seg7.0BCC8.ia8.inc.c	64	[2625456, 48328]
texture	levels/menu/main_menu_seg7.0BD08.ia8.inc.c	64	[2625456, 48392]
texture	levels/menu/main_menu_seg7.0BD48.ia8.inc.c	64	[2625456, 48456]
texture	levels/menu/main_menu_seg7.0BD88.ia8.inc.c	64	[2625456, 48520]
texture	levels/menu/main_menu_seg7.0BDC8.ia8.inc.c	64	[2625456, 48584]
texture	levels/menu/main_menu_seg7.0BE08.ia8.inc.c	64	[2625456, 48648]
texture	levels/menu/main_menu_seg7.0BE48.ia8.inc.c	64	[2625456, 48712]
texture	levels/menu/main_menu_seg7.0BE88.ia8.inc.c	64	[2625456, 48776]
texture	levels/menu/main_menu_seg7.0BEC8.ia8.inc.c	64	[2625456, 48840]
texture	levels/menu/main_menu_seg7.0BF08.ia8.inc.c	64	[2625456, 48904]
texture	levels/menu/main_menu_seg7.0BF48.ia8.inc.c	64	[2625456, 48968]
texture	levels/menu/main_menu_seg7.0BF88.ia8.inc.c	64	[2625456, 49032]
texture	levels/menu/main_menu_seg7.0BFC8.ia8.inc.c	64	[2625456, 49096]
texture	levels/menu/main_menu_seg7.0C008.ia8.inc.c	64	[2625456, 49160]
texture	levels/menu/main_menu_seg7.0C048.ia8.inc.c	64	[2625456, 49224]
texture	levels/menu/main_menu_seg7.0C088.ia8.inc.c	64	[2625456, 49288]
texture	levels/menu/main_menu_seg7.0C0C8.ia8.inc.c	64	[2625456, 49352]
texture	levels/menu/main_menu_seg7.0C108.ia8.inc.c	64	[2625456, 49416]
texture	levels/menu/main_menu_seg7.0C148.ia8.inc.c	64	[2625456, 49480]
texture	levels/menu/main_menu_seg7.0C188.ia8.inc.c	64	[2625456, 49544]
texture	levels/menu/main_menu_seg7.0C1C8.ia8.inc.c	64	[2625456, 49608]
texture	levels/menu/main_menu_seg7.0C208.ia8.inc.c	64	[2625456, 49672]
texture	levels/menu/main_menu_seg7.0C248.ia8.inc.c	64	[2625456, 49736]
texture	levels/menu/main_menu_seg7.0C288.ia8.inc.c	64	[2625456, 49800]
texture	levels/menu/main_menu_seg7.0C2C8.ia8.inc.c	64	[2625456, 49864]
texture	levels/menu/main_menu_seg7.0C308.ia8.inc.c	64	[2625456, 49928]
texture	levels/menu/main_menu_seg7.0C348.ia8.inc.c	64	[2625456, 49992]
texture	levels/menu/main_menu_seg7.0C388.ia8.inc.c	64	[2625456, 50056]
texture	levels/menu/main_menu_seg7.0C3C8.ia8.inc.c	64	[2625456, 50120]
texture	levels/menu/main_menu_seg7.0C408.ia8.inc.c	64	[2625456, 50184]
texture	levels/menu/main_menu_seg7.0C448.ia8.inc.c	64	[2625456, 46536]
texture	levels/menu/main_menu_seg7.0C488.ia8.inc.c	64	[2625456, 50312]
texture	levels/menu/main_menu_seg7.0C4C8.ia8.inc.c	64	[2625456, 50376]
texture	levels/menu/main_menu_seg7.0C508.ia8.inc.c	64	[2625456, 50440]
texture	levels/menu/main_menu_seg7.0C548.ia8.inc.c	64	[2625456, 50504]
texture	levels/menu/main_menu_seg7.0C588.ia8.inc.c	64	[2625456, 50568]
texture	levels/menu/main_menu_seg7.0C5C8.ia8.inc.c	64	[2625456, 50632]
texture	levels/menu/main_menu_seg7.0C608.ia8.inc.c	64	[2625456, 50696]
texture	levels/menu/main_menu_seg7.0C648.ia8.inc.c	64	[2625456, 50760]
texture	levels/menu/main_menu_seg7.0C688.ia8.inc.c	64	[2625456, 50824]
texture	levels/menu/main_menu_seg7.0C6C8.ia8.inc.c	64	[2625456, 50888]
texture	levels/menu/main_menu_seg7.0C708.ia8.inc.c	64	[2625456, 50952]
texture	levels/menu/main_menu_seg7.0C748.ia8.inc.c	64	[2625456, 51016]
texture	levels/menu/main_menu_seg7.0C788.ia8.inc.c	64	[2625456, 51080]
texture	levels/menu/main_menu_seg7.0C7C8.ia8.inc.c	64	[2625456, 51144]
texture	levels/menu/main_menu_seg7.0C808.ia8.inc.c	64	[2625456, 51208]
texture	levels/menu/main_menu_seg7.0C848.ia8.inc.c	64	[2625456, 51272]
texture	levels/menu/main_menu_seg7.0C888.ia8.inc.c	64	[2625456, 51336]
texture	levels/menu/main_menu_seg7.0C8C8.ia8.inc.c	64	[2625456, 51400]
texture	levels/menu/main_menu_seg7.0C908.ia8.inc.c	64	[2625456, 51464]
texture	levels/menu/main_menu_seg7.0C948.ia8.inc.c	64	[2625456, 51528]
texture	levels/menu/main_menu_seg7.0C988.ia8.inc.c	64	[2625456, 51592]
texture	levels/menu/main_menu_seg7.0C9C8.ia8.inc.c	64	[2625456, 51656]
texture	levels/menu/main_menu_seg7.0CA08.ia8.inc.c	64	[2625456, 51720]
texture	levels/menu/main_menu_seg7.0CA48.ia8.inc.c	64	[2625456, 51784]
texture	levels/menu/main_menu_seg7.0CA88.ia8.inc.c	64	[2625456, 51848]
texture	levels/menu/main_menu_seg7.0CAC8.ia8.inc.c	64	[2625456, 51912]
texture	levels/menu/main_menu_seg7.0CB08.ia8.inc.c	64	[2625456, 51976]
texture	levels/menu/main_menu_seg7.0CB48.ia8.inc.c	64	[2625456, 52040]
texture	levels/menu/main_menu_seg7.0CB88.ia8.inc.c	64	[2625456, 52104]
texture	levels/menu/main_menu_seg7.0CBC8.ia8.inc.c	64	[2625456, 52168]
texture	levels/menu/main_menu_seg7.0CC08.ia8.inc.c	64	[2625456, 52232]
texture	levels/menu/main_menu_seg7.0CC48.ia8.inc.c	64	[2625456, 52296]
texture	levels/menu/main_menu_seg7.0CC88.ia8.inc.c	64	[2625456, 52360]
texture	levels/menu/main_menu_seg7.0CCC8.ia8.inc.c	64	[2625456, 52424]
texture	levels/menu/main_menu_seg7.0D1A8.rgba16.inc.c	4096	[2625456, 53672]
texture	levels/menu/main_menu_seg7.0E1A8.rgba16.inc.c	4096	[2625456, 57768]
texture	levels/pss/0.rgba16.inc.c	2048	[4761424, 0]
texture	levels/pss/1.ia16.inc.c	2048	[4761424, 2048]
texture	levels/pss/2.rgba16.inc.c	2048	[4761424, 4096]
texture	levels/rr/1.rgba16.inc.c	4096	[4269712, 2048]
texture	levels/rr/2.rgba16.inc.c	2048	[4269712, 6144]
texture	levels/rr/quarter_flying_carpet.rgba16.inc.c	2048	[4269712, 0]
texture	levels/sl/0.rgba16.inc.c	2048	[4066768, 0]
texture	levels/sl/1.rgba16.inc.c	2048	[4066768, 2048]
texture	levels/sl/2.rgba16.inc.c	2048	[4066768, 4096]
texture	levels/sl/3.rgba16.inc.c	2048	[4066768, 6144]
texture	levels/sl/4.rgba16.inc.c	2048	[4066768, 8192]
texture	levels/ssl/0.rgba16.inc.c	2048	[3941584, 0]
texture	levels/ssl/1.ia16.inc.c	2048	[3941584, 2048]
texture	levels/ssl/10.rgba16.inc.c	4096	[3941584, 55208]
texture	levels/ssl/11.rgba16.inc.c	4096	[3941584, 59304]
texture	levels/ssl/2.rgba16.inc.c	2048	[3941584, 4096]
texture	levels/ssl/3.rgba16.inc.c	2048	[3941584, 6144]
texture	levels/ssl/4.rgba16.inc.c	2048	[3941584, 8192]
texture	levels/ssl/5.rgba16.inc.c	4096	[3941584, 10240]
texture	levels/ssl/6.rgba16.inc.c	2048	[3941584, 14336]
texture	levels/ssl/7.rgba16.inc.c	2048	[3178128, 32768]
texture	levels/ssl/8.rgba16.inc.c	2048	[3941584, 49064]
texture	levels/ssl/9.rgba16.inc.c	4096	[3941584, 51112]
texture	levels/thi/0.rgba16.inc.c	2048	[4191472, 0]
texture	levels/thi/1.rgba16.inc.c	2048	[4191472, 2048]
texture	levels/totwc/0.rgba16.inc.c	4096	[4823632, 0]
texture	levels/totwc/1.rgba16.inc.c	2048	[4823632, 4096]
texture	levels/totwc/2.rgba16.inc.c	2048	[4823632, 6144]
texture	levels/totwc/3.ia16.inc.c	2048	[4823632, 8192]
texture	levels/ttc/0.rgba16.inc.c	2048	[4226368, 0]
texture	levels/ttc/1.rgba16.inc.c	2048	[4226368, 2048]
texture	levels/ttc/2.rgba16.inc.c	2048	[4226368, 90000]
texture	levels/ttm/0.ia16.inc.c	2048	[4900656, 0]
texture	levels/ttm/1.rgba16.inc.c	2048	[4900656, 2048]
texture	levels/ttm/2.rgba16.inc.c	2048	[4900656, 4096]
texture	levels/ttm/3.rgba16.inc.c	2048	[4900656, 6144]
texture	levels/ttm/4.rgba16.inc.c	2048	[4900656, 8192]
texture	levels/ttm/5.rgba16.inc.c	2048	[4900656, 10240]
texture	levels/ttm/6.rgba16.inc.c	4096	[4900656, 12288]
texture	levels/ttm/7.rgba16.inc.c	4096	[4900656, 16384]
texture	levels/ttm/8.rgba16.inc.c	2048	[3327872, 43008]
texture	levels/vcutm/0.rgba16.inc.c	2048	[4420640, 0]
texture	levels/vcutm/1.rgba16.inc.c	4096	[4420640, 2048]
texture	levels/vcutm/2.rgba16.inc.c	4096	[4420640, 6144]
texture	levels/vcutm/3.rgba16.inc.c	2048	[4420640, 10240]
texture	levels/wdw/0.rgba16.inc.c	2048	[4103056, 0]
texture	levels/wdw/1.rgba16.inc.c	2048	[4103056, 2048]
texture	levels/wdw/2.rgba16.inc.c	2048	[4103056, 4096]
texture	levels/wdw/3.rgba16.inc.c	2048	[4103056, 6144]
texture	levels/wdw/4.rgba16.inc.c	2048	[4103056, 8192]
texture	levels/wf/0.rgba16.inc.c	2048	[4656816, 0]
texture	levels/wf/1.rgba16.inc.c	2048	[4656816, 2048]
texture	levels/wf/2.rgba16.inc.c	2048	[4656816, 4096]
texture	levels/wf/3.rgba16.inc.c	2048	[4656816, 6144]
texture	levels/wf/4.rgba16.inc.c	2048	[4656816, 8192]
texture	levels/wf/5.ia8.inc.c	256	[934640, 62296]
texture	levels/wmotr/0.rgba16.inc.c	2048	[4845888, 0]
texture	levels/wmotr/1.rgba16.inc.c	1024	[4845888, 2048]
texture	levels/wmotr/2.rgba16.inc.c	2048	[4845888, 3072]
texture	levels/wmotr/3.rgba16.inc.c	512	[4845888, 5120]
texture	levels/wmotr/4.rgba16.inc.c	512	[4845888, 5632]
texture	textures/cave/hmc_textures.00000.rgba16.inc.c	4096	[3287152, 0]
texture	textures/cave/hmc_textures.01000.rgba16.inc.c	2048	[3287152, 4096]
texture	textures/cave/hmc_textures.01800.rgba16.inc.c	4096	[3287152, 6144]
texture	textures/cave/hmc_textures.02800.rgba16.inc.c	2048	[3287152, 10240]
texture	textures/cave/hmc_textures.03000.rgba16.inc.c	2048	[3287152, 12288]
texture	textures/cave/hmc_textures.03800.rgba16.inc.c	4096	[3287152, 14336]
texture	textures/cave/hmc_textures.04800.rgba16.inc.c	4096	[3287152, 18432]
texture	textures/cave/hmc_textures.05800.rgba16.inc.c	4096	[3287152, 22528]
texture	textures/cave/hmc_textures.06800.rgba16.inc.c	2048	[3287152, 26624]
texture	textures/cave/hmc_textures.07000.rgba16.inc.c	2048	[3287152, 28672]
texture	textures/cave/hmc_textures.07800.rgba16.inc.c	4096	[3287152, 30720]
texture	textures/cave/hmc_textures.08800.rgba16.inc.c	4096	[3287152, 34816]
texture	textures/cave/hmc_textures.09800.rgba16.inc.c	2048	[3287152, 38912]
texture	textures/cave/hmc_textures.0A000.rgba16.inc.c	2048	[3287152, 40960]
texture	textures/cave/hmc_textures.0A800.rgba16.inc.c	4096	[3287152, 43008]
texture	textures/cave/hmc_textures.0B800.ia16.inc.c	2048	[3287152, 47104]
texture	textures/cave/hmc_textures.0C000.ia16.inc.c	2048	[3152992, 43008]
texture	textures/crash_screen/crash_screen_font.ia1.inc.c	252	[805680]
texture	textures/effect/bubble.06048.rgba16.inc.c	2048	[3449680, 24648]
texture	textures/effect/flower.00008.rgba16.inc.c	2048	[3449680, 8]
texture	textures/effect/flower.00808.rgba16.inc.c	2048	[3449680, 2056]
texture	textures/effect/flower.01008.rgba16.inc.c	2048	[3449680, 4104]
texture	textures/effect/flower.01808.rgba16.inc.c	2048	[3449680, 6152]
texture	textures/effect/lava_bubble.02020.rgba16.inc.c	2048	[3449680, 8224]
texture	textures/effect/lava_bubble.02820.rgba16.inc.c	2048	[3449680, 10272]
texture	textures/effect/lava_bubble.03020.rgba16.inc.c	2048	[3449680, 12320]
texture	textures/effect/lava_bubble.03820.rgba16.inc.c	2048	[3449680, 14368]
texture	textures/effect/lava_bubble.04020.rgba16.inc.c	2048	[3449680, 16416]
texture	textures/effect/lava_bubble.04820.rgba16.inc.c	2048	[3449680, 18464]
texture	textures/effect/lava_bubble.05020.rgba16.inc.c	2048	[3449680, 20512]
texture	textures/effect/lava_bubble.05820.rgba16.inc.c	2048	[3449680, 22560]
texture	textures/effect/tiny_bubble.0684C.rgba16.inc.c	512	[3449680, 26700]
texture	textures/effect/tiny_bubble.06AD8.rgba16.inc.c	512	[3449680, 27352]
texture	textures/fire/lll_textures.00000.rgba16.inc.c	2048	[3117040, 0]
texture	textures/fire/lll_textures.00800.rgba16.inc.c	2048	[3117040, 2048]
texture	textures/fire/lll_textures.01000.rgba16.inc.c	2048	[3117040, 4096]
texture	textures/fire/lll_textures.01800.rgba16.inc.c	2048	[3117040, 6144]
texture	textures/fire/lll_textures.02000.rgba16.inc.c	2048	[3117040, 8192]
texture	textures/fire/lll_textures.02800.rgba16.inc.c	2048	[3117040, 10240]
texture	textures/fire/lll_textures.03000.rgba16.inc.c	2048	[3117040, 12288]
texture	textures/fire/lll_textures.03800.rgba16.inc.c	2048	[3117040, 14336]
texture	textures/fire/lll_textures.04000.rgba16.inc.c	2048	[3117040, 16384]
texture	textures/fire/lll_textures.04800.rgba16.inc.c	2048	[3117040, 18432]
texture	textures/fire/lll_textures.05000.rgba16.inc.c	2048	[3117040, 20480]
texture	textures/fire/lll_textures.05800.rgba16.inc.c	2048	[3117040, 22528]
texture	textures/fire/lll_textures.06000.rgba16.inc.c	2048	[3117040, 24576]
texture	textures/fire/lll_textures.06800.rgba16.inc.c	2048	[3117040, 26624]
texture	textures/fire/lll_textures.07000.rgba16.inc.c	2048	[3117040, 28672]
texture	textures/fire/lll_textures.07800.rgba16.inc.c	2048	[3117040, 30720]
texture	textures/fire/lll_textures.08000.rgba16.inc.c	2048	[3117040, 32768]
texture	textures/fire/lll_textures.08800.rgba16.inc.c	2048	[3117040, 34816]
texture	textures/fire/lll_textures.09000.rgba16.inc.c	2048	[934640, 80984]
texture	textures/fire/lll_textures.09800.rgba16.inc.c	2048	[3117040, 38912]
texture	textures/fire/lll_textures.0A000.rgba16.inc.c	2048	[3117040, 40960]
texture	textures/fire/lll_textures.0A800.rgba16.inc.c	2048	[3117040, 43008]
texture	textures/fire/lll_textures.0B000.rgba16.inc.c	2048	[3117040, 45056]
texture	textures/fire/lll_textures.0B800.rgba16.inc.c	2048	[3117040, 47104]
texture	textures/generic/bob_textures.00000.rgba16.inc.c	2048	[3178128, 0]
texture	textures/generic/bob_textures.00800.rgba16.inc.c	2048	[1183408, 36160]
texture	textures/generic/bob_textures.01000.rgba16.inc.c	2048	[3178128, 4096]
texture	textures/generic/bob_textures.01800.rgba16.inc.c	2048	[3178128, 6144]
texture	textures/generic/bob_textures.02000.rgba16.inc.c	2048	[3178128, 8192]
texture	textures/generic/bob_textures.02800.rgba16.inc.c	2048	[3178128, 10240]
texture	textures/generic/bob_textures.03000.rgba16.inc.c	2048	[3178128, 12288]
texture	textures/generic/bob_textures.03800.rgba16.inc.c	2048	[3178128, 14336]
texture	textures/generic/bob_textures.04000.rgba16.inc.c	2048	[3178128, 16384]
texture	textures/generic/bob_textures.04800.rgba16.inc.c	2048	[3178128, 18432]
texture	textures/generic/bob_textures.05000.rgba16.inc.c	2048	[3178128, 20480]
texture	textures/generic/bob_textures.05800.rgba16.inc.c	2048	[3178128, 22528]
texture	textures/generic/bob_textures.06000.rgba16.inc.c	4096	[3178128, 24576]
texture	textures/generic/bob_textures.07000.rgba16.inc.c	2048	[3178128, 28672]
texture	textures/generic/bob_textures.07800.rgba16.inc.c	2048	[3178128, 30720]
texture	textures/generic/bob_textures.08000.rgba16.inc.c	2048	[3178128, 32768]
texture	textures/generic/bob_textures.08800.rgba16.inc.c	2048	[3178128, 34816]
texture	textures/generic/bob_textures.09000.rgba16.inc.c	2048	[3178128, 36864]
texture	textures/generic/bob_textures.09800.rgba16.inc.c	2048	[3178128, 38912]
texture	textures/generic/bob_textures.0A000.rgba16.inc.c	2048	[3178128, 40960]
texture	textures/generic/bob_textures.0A800.rgba16.inc.c	2048	[3178128, 43008]
texture	textures/generic/bob_textures.0B000.ia16.inc.c	2048	[3178128, 45056]
texture	textures/grass/wf_textures.00000.rgba16.inc.c	2048	[3350896, 0]
texture	textures/grass/wf_textures.00800.rgba16.inc.c	2048	[3350896, 2048]
texture	textures/grass/wf_textures.01000.rgba16.inc.c	2048	[3350896, 4096]
texture	textures/grass/wf_textures.01800.rgba16.inc.c	2048	[3350896, 6144]
texture	textures/grass/wf_textures.02000.rgba16.inc.c	2048	[3350896, 8192]
texture	textures/grass/wf_textures.02800.rgba16.inc.c	2048	[3350896, 10240]
texture	textures/grass/wf_textures.03000.rgba16.inc.c	2048	[3350896, 12288]
texture	textures/grass/wf_textures.03800.rgba16.inc.c	2048	[3350896, 14336]
texture	textures/grass/wf_textures.04000.rgba16.inc.c	2048	[3350896, 16384]
texture	textures/grass/wf_textures.04800.rgba16.inc.c	2048	[3350896, 18432]
texture	textures/grass/wf_textures.05000.rgba16.inc.c	2048	[3350896, 20480]
texture	textures/grass/wf_textures.05800.rgba16.inc.c	2048	[3350896, 22528]
texture	textures/grass/wf_textures.06000.rgba16.inc.c	2048	[3245360, 20480]
texture	textures/grass/wf_textures.06800.rgba16.inc.c	2048	[3350896, 26624]
texture	textures/grass/wf_textures.07000.rgba16.inc.c	2048	[3350896, 28672]
texture	textures/grass/wf_textures.07800.rgba16.inc.c	2048	[3350896, 30720]
texture	textures/grass/wf_textures.08000.rgba16.inc.c	2048	[3350896, 32768]
texture	textures/grass/wf_textures.08800.rgba16.inc.c	2048	[3350896, 34816]
texture	textures/grass/wf_textures.09000.rgba16.inc.c	2048	[3350896, 36864]
texture	textures/grass/wf_textures.09800.rgba16.inc.c	2048	[3350896, 38912]
texture	textures/grass/wf_textures.0A000.rgba16.inc.c	2048	[3350896, 40960]
texture	textures/grass/wf_textures.0A800.rgba16.inc.c	2048	[3350896, 43008]
texture	textures/grass/wf_textures.0B000.ia16.inc.c	2048	[3178128, 45056]
texture	textures/grass/wf_textures.0B800.ia16.inc.c	2048	[3350896, 47104]
texture	textures/inside/inside_castle_textures.00000.rgba16.inc.c	4096	[3409824, 0]
texture	textures/inside/inside_castle_textures.01000.rgba16.inc.c	4096	[3409824, 4096]
texture	textures/inside/inside_castle_textures.02000.rgba16.inc.c	4096	[3409824, 8192]
texture	textures/inside/inside_castle_textures.03000.rgba16.inc.c	2048	[3409824, 12288]
texture	textures/inside/inside_castle_textures.03800.rgba16.inc.c	2048	[3409824, 14336]
texture	textures/inside/inside_castle_textures.04000.rgba16.inc.c	2048	[3409824, 16384]
texture	textures/inside/inside_castle_textures.04800.rgba16.inc.c	2048	[3315072, 2048]
texture	textures/inside/inside_castle_textures.05000.rgba16.inc.c	2048	[3409824, 20480]
texture	textures/inside/inside_castle_textures.05800.rgba16.inc.c	2048	[3409824, 22528]
texture	textures/inside/inside_castle_textures.06000.rgba16.inc.c	4096	[3409824, 24576]
texture	textures/inside/inside_castle_textures.07000.rgba16.inc.c	4096	[3409824, 28672]
texture	textures/inside/inside_castle_textures.08000.rgba16.inc.c	2048	[3409824, 32768]
texture	textures/inside/inside_castle_textures.08800.rgba16.inc.c	2048	[3409824, 34816]
texture	textures/inside/inside_castle_textures.09000.rgba16.inc.c	4096	[3409824, 36864]
texture	textures/inside/inside_castle_textures.0A000.rgba16.inc.c	4096	[3409824, 40960]
texture	textures/inside/inside_castle_textures.0B000.rgba16.inc.c	2048	[3409824, 45056]
texture	textures/inside/inside_castle_textures.0B800.rgba16.inc.c	4096	[3409824, 47104]
texture	textures/intro_raw/hand_closed.rgba16.inc.c	2048	[2308680]
texture	textures/intro_raw/hand_open.rgba16.inc.c	2048	[2306624]
texture	textures/intro_raw/mario_face_shine.ia8.inc.c	1024	[2357264]
texture	textures/intro_raw/red_star_0.rgba16.inc.c	2048	[2310728]
texture	textures/intro_raw/red_star_1.rgba16.inc.c	2048	[2312776]
texture	textures/intro_raw/red_star_2.rgba16.inc.c	2048	[2314824]
texture	textures/intro_raw/red_star_3.rgba16.inc.c	2048	[2316872]
texture	textures/intro_raw/red_star_4.rgba16.inc.c	2048	[2318920]
texture	textures/intro_raw/red_star_5.rgba16.inc.c	2048	[2320968]
texture	textures/intro_raw/red_star_6.rgba16.inc.c	2048	[2323016]
texture	textures/intro_raw/red_star_7.rgba16.inc.c	2048	[2325064]
texture	textures/intro_raw/sparkle_0.rgba16.inc.c	2048	[2344264]
texture	textures/intro_raw/sparkle_1.rgba16.inc.c	2048	[2346312]
texture	textures/intro_raw/sparkle_2.rgba16.inc.c	2048	[2348360]
texture	textures/intro_raw/sparkle_3.rgba16.inc.c	2048	[2350408]
texture	textures/intro_raw/sparkle_4.rgba16.inc.c	2048	[2352456]
texture	textures/intro_raw/sparkle_5.rgba16.inc.c	2048	[2354504]
texture	textures/intro_raw/white_star_0.rgba16.inc.c	2048	[2327112]
texture	textures/intro_raw/white_star_1.rgba16.inc.c	2048	[2329160]
texture	textures/intro_raw/white_star_2.rgba16.inc.c	2048	[2331208]
texture	textures/intro_raw/white_star_3.rgba16.inc.c	2048	[2333256]
texture	textures/intro_raw/white_star_4.rgba16.inc.c	2048	[2335304]
texture	textures/intro_raw/white_star_5.rgba16.inc.c	2048	[2337352]
texture	textures/intro_raw/white_star_6.rgba16.inc.c	2048	[2339400]
texture	textures/intro_raw/white_star_7.rgba16.inc.c	2048	[2341448]
texture	textures/machine/ttc_textures.00000.rgba16.inc.c	2048	[3315072, 0]
texture	textures/machine/ttc_textures.00800.rgba16.inc.c	2048	[3315072, 2048]
texture	textures/machine/ttc_textures.01000.rgba16.inc.c	2048	[3315072, 4096]
texture	textures/machine/ttc_textures.01800.rgba16.inc.c	2048	[3315072, 6144]
texture	textures/machine/ttc_textures.02000.rgba16.inc.c	2048	[3315072, 8192]
texture	textures/machine/ttc_textures.02800.rgba16.inc.c	2048	[3315072, 10240]
texture	textures/machine/ttc_textures.03000.rgba16.inc.c	2048	[3315072, 12288]
texture	textures/machine/ttc_textures.03800.rgba16.inc.c	2048	[3315072, 14336]
texture	textures/machine/ttc_textures.04000.rgba16.inc.c	4096	[3315072, 16384]
